u1,u2,u3,u4
-69.3517451133368,69.22467553836753,-68.94344950896217,69.07103164776966
-69.35174319527361,69.22467770463294,-68.94345172369809,69.0710294173814
-69.35174162160153,69.22467900601984,-68.94345327587293,69.07102811329138
-69.35174172781456,69.22467883824282,-68.94345307301509,69.071028402619
-69.35174295714022,69.22467761810923,-68.94345163872288,69.0710298562404
-69.35174450688332,69.22467601834191,-68.94344988761243,69.07103165425156
-69.35174543713573,69.22467506110445,-68.9434489213459,69.07103264961056
-69.35174544537044,69.2246750577664,-68.94344904961058,69.07103253452901
-69.3517453687659,69.22467514681095,-68.94344923392643,69.0710323531694
-69.3517453687659,69.22467514681095,-68.94344923392643,69.0710323531694
-69.35174516997469,69.22467536211266,-68.94344949167564,69.07103209246968
-69.35174435619211,69.2246762234641,-68.94345027614311,69.07103128336382
-69.35174374053186,69.22467686925451,-68.9434508261479,69.07103071292232
-69.35174299449552,69.22467764752423,-68.94345149759376,69.07103001789285
-69.35174262079559,69.22467803617434,-68.9434518647109,69.07102963205998
-69.35174218683076,69.22467847752304,-68.94345203465832,69.07102944056992
-69.35174235660888,69.2246782970037,-68.94345168512135,69.07102977602221
-69.35174266351535,69.2246779801355,-68.94345123844408,69.07103020699705
-69.35174269369917,69.22467796142568,-68.94345112445633,69.07103030509877
-69.35174371371721,69.22467691831022,-68.94344999871062,69.07103140157498
-69.35174444790854,69.22467618310225,-68.94344918044992,69.07103218906504
-69.35174487585205,69.22467574600194,-68.9434487407891,69.07103261590242
-69.35174480678307,69.22467582847113,-68.94344883977791,69.07103249643247
-69.35174428627373,69.22467637215813,-68.9434494408065,69.07103187807544
-69.35174358704283,69.22467710594408,-68.94345019616563,69.07103110019233
-69.35174358704283,69.22467710594408,-68.94345019616563,69.07103110019233
-69.3517420572642,69.22467869317923,-68.94345172992018,69.07102953763797
-69.3517420572642,69.22467869317923,-68.94345172992018,69.07102953763797
-69.35174196811857,69.22467876105327,-68.94345170987343,69.07102956974379
-69.35174297455286,69.2246776715007,-68.94345037009037,69.0710309681377
-69.35174297455286,69.2246776715007,-68.94345037009037,69.0710309681377
-69.35174397427909,69.22467660550952,-68.94344915439243,69.07103224320136
-69.35174459662997,69.22467594149732,-68.94344847936175,69.07103295231158
-69.35174480362136,69.22467574269584,-68.94344833033813,69.07103311679012
-69.35174456022595,69.2246760049001,-68.94344857594315,69.07103287568631
-69.35174417992748,69.22467639964597,-68.94344891209363,69.07103254645858
-69.35174365807482,69.22467693556436,-68.94344934997136,69.07103211561153
-69.35174267936817,69.22467792373357,-68.94345016949258,69.07103131037857
-69.35174267936817,69.22467792373357,-68.94345016949258,69.07103131037857
-69.35174198812967,69.2246787881813,-68.94345058009941,69.0710307206454
-69.35174177243736,69.22467914072683,-68.94345058351767,69.07103052134296
-69.3517416873428,69.22467910755586,-68.94345046096996,69.07103073255502
-69.35174177848855,69.22467862496174,-68.9434501147068,69.07103132517206
-69.35174207288007,69.22467806825745,-68.94344964432085,69.07103201106285
-69.35174212956848,69.22467794238567,-68.94344946340625,69.07103228556427
-69.35174299603003,69.22467722553874,-68.94344858251358,69.07103311059676
-69.35174344550846,69.22467694145362,-68.94344807215693,69.07103347662255
-69.35174347317654,69.22467695862657,-68.9434480305578,69.07103347116767
-69.3517433800686,69.22467738451542,-68.94344817113254,69.07103312064501
-69.35174312553721,69.22467786333831,-68.94344840733525,69.07103270013495
-69.35174273705464,69.22467843484121,-68.94344873687004,69.07103218567383
-69.35174222998685,69.22467910988702,-68.94344916630332,69.07103156370442
-69.35174170154026,69.2246794276963,-68.94344949480075,69.07103122932303
-69.35174130433793,69.22467950709098,-68.94344973379437,69.07103123448921
-69.35174097204893,69.2246796159404,-68.943449981565,69.07103122485141
-69.35174142164247,69.22467922122907,-68.94344940847138,69.07103178970426
-69.35174199163819,69.22467864462301,-68.94344872211003,69.07103250027455
-69.35174270511143,69.22467789194708,-68.94344789928573,69.07103336802143
-69.35174270511143,69.22467789194708,-68.94344789928573,69.07103336802143
-69.3517434523101,69.22467708126952,-68.94344712022281,69.07103429800715
-69.35174348682014,69.22467715028337,-68.9434470739156,69.07103424418275
-69.35174306938129,69.22467739670165,-68.94344750926003,69.07103402178436
-69.35174298422336,69.22467742969258,-68.94344754930228,69.07103405295544
-69.35174184825664,69.22467833982812,-68.94344871862003,69.0710332710502
-69.35174102606776,69.22467901532615,-68.94344952740907,69.07103272700765
-69.35174043212105,69.22467970264456,-68.94345004811771,69.071032183261
-69.35174032299398,69.22467999004888,-68.94345005745011,69.07103208292719
-69.3517405961452,69.22467983294442,-68.94344960301785,69.07103243394393
-69.35174099164509,69.22467952206796,-68.94344904134724,69.07103288282543
-69.35174153343162,69.22467906012193,-68.94344835240747,69.07103343838752
-69.35174199968974,69.22467852328812,-68.94344779805651,69.07103402982862
-69.35174251112514,69.22467818461256,-68.94344722710949,69.07103436978966
-69.35174279782976,69.2246778698885,-68.94344691400121,69.07103466926692
-69.35174270872116,69.22467763886019,-68.94344684793347,69.07103484855942
-69.35174240727953,69.22467820753226,-68.94344725946394,69.07103420042081
-69.35174240727953,69.22467820753226,-68.94344725946394,69.07103420042081
-69.35174183653426,69.22467912162918,-68.94344778502551,69.07103325328613
